soilTemperature,volumetric water content,electrical conductivity,Salinity,Total Dissolved Solids,dielectric constant,timestamp,datetime
23.56,100,461,253,230,81.87,1685732901,2023-06-02 13:08:21
23.56,100,461,253,230,81.87,1685732904,2023-06-02 13:08:24
23.56,100,461,253,230,81.87,1685732907,2023-06-02 13:08:27
23.56,100,461,253,230,81.87,1685732910,2023-06-02 13:08:30
23.56,100,461,253,230,81.87,1685732913,2023-06-02 13:08:33
23.56,100,461,253,230,81.87,1685732916,2023-06-02 13:08:36
23.56,100,461,253,230,81.87,1685732919,2023-06-02 13:08:39
23.56,100,461,253,230,81.87,1685732922,2023-06-02 13:08:42
23.56,100,461,253,230,81.87,1685732925,2023-06-02 13:08:45
23.56,100,461,253,230,81.87,1685732928,2023-06-02 13:08:48
23.58,100,461,253,230,81.87,1685732931,2023-06-02 13:08:51
23.56,100,461,253,230,81.87,1685732934,2023-06-02 13:08:54
23.56,100,461,253,230,81.87,1685732937,2023-06-02 13:08:57
23.56,100,461,253,230,81.87,1685732940,2023-06-02 13:09:00
23.56,100,461,253,230,81.87,1685732943,2023-06-02 13:09:03
23.58,100,461,253,230,81.87,1685732946,2023-06-02 13:09:06
23.58,100,461,253,230,81.87,1685732949,2023-06-02 13:09:09
23.58,100,461,253,230,81.87,1685732952,2023-06-02 13:09:12
23.56,100,461,253,230,81.87,1685732955,2023-06-02 13:09:15
23.58,100,461,253,230,81.87,1685732958,2023-06-02 13:09:18
23.58,100,461,253,230,81.87,1685732961,2023-06-02 13:09:21
23.56,100,461,253,230,81.87,1685732964,2023-06-02 13:09:24
23.56,100,461,253,230,81.87,1685732967,2023-06-02 13:09:27
23.58,100,461,253,230,81.87,1685732970,2023-06-02 13:09:30
23.56,100,461,253,230,81.87,1685732973,2023-06-02 13:09:33
23.58,100,461,253,230,81.87,1685732976,2023-06-02 13:09:36
23.56,100,461,253,230,81.87,1685732979,2023-06-02 13:09:39
23.58,100,461,253,230,81.87,1685732982,2023-06-02 13:09:42
23.58,100,461,253,230,81.87,1685732985,2023-06-02 13:09:45
23.58,100,461,253,230,81.87,1685732988,2023-06-02 13:09:48
23.58,100,461,253,230,81.87,1685732991,2023-06-02 13:09:51
23.58,100,461,253,230,81.87,1685732994,2023-06-02 13:09:54
23.56,100,461,253,230,81.87,1685732997,2023-06-02 13:09:57
23.58,100,461,253,230,81.87,1685733000,2023-06-02 13:10:00
23.58,100,461,253,230,81.87,1685733003,2023-06-02 13:10:03
23.56,100,461,253,230,81.87,1685733006,2023-06-02 13:10:06
23.58,100,461,253,230,81.87,1685733009,2023-06-02 13:10:09
23.58,100,461,253,230,81.87,1685733012,2023-06-02 13:10:12
23.58,100,461,253,230,81.87,1685733015,2023-06-02 13:10:15
23.58,100,461,253,230,81.87,1685733018,2023-06-02 13:10:18
23.58,100,461,253,230,81.87,1685733021,2023-06-02 13:10:21
23.58,100,461,253,230,81.87,1685733024,2023-06-02 13:10:24
23.58,100,461,253,230,81.87,1685733027,2023-06-02 13:10:27
23.58,100,461,253,230,81.87,1685733030,2023-06-02 13:10:30
23.58,100,461,253,230,81.87,1685733033,2023-06-02 13:10:33
23.58,100,461,253,230,81.87,1685733036,2023-06-02 13:10:36
23.58,100,461,253,230,81.87,1685733039,2023-06-02 13:10:39
23.58,100,461,253,230,81.87,1685733042,2023-06-02 13:10:42
23.58,100,461,253,230,81.87,1685733045,2023-06-02 13:10:45
23.58,100,461,253,230,81.87,1685733048,2023-06-02 13:10:48
23.58,100,461,253,230,81.87,1685733051,2023-06-02 13:10:51
23.58,100,461,253,230,81.87,1685733054,2023-06-02 13:10:54
23.58,100,461,253,230,81.87,1685733057,2023-06-02 13:10:57
23.58,100,461,253,230,81.87,1685733061,2023-06-02 13:11:01
23.58,100,461,253,230,81.87,1685733064,2023-06-02 13:11:04
23.58,100,461,253,230,81.87,1685733067,2023-06-02 13:11:07
23.58,100,461,253,230,81.87,1685733070,2023-06-02 13:11:10
23.58,100,461,253,230,81.87,1685733073,2023-06-02 13:11:13
23.58,100,461,253,230,81.87,1685733076,2023-06-02 13:11:16
23.58,100,461,253,230,81.87,1685733079,2023-06-02 13:11:19
23.58,100,461,253,230,81.87,1685733082,2023-06-02 13:11:22
23.58,100,461,253,230,81.87,1685733085,2023-06-02 13:11:25
23.58,100,461,253,230,81.87,1685733088,2023-06-02 13:11:28
23.58,100,461,253,230,81.87,1685733091,2023-06-02 13:11:31
23.58,100,461,253,230,81.87,1685733094,2023-06-02 13:11:34
23.58,100,461,253,230,81.87,1685733097,2023-06-02 13:11:37
23.58,100,461,253,230,81.87,1685733100,2023-06-02 13:11:40
23.58,100,461,253,230,81.87,1685733103,2023-06-02 13:11:43
23.58,100,461,253,230,81.87,1685733106,2023-06-02 13:11:46
23.58,100,461,253,230,81.87,1685733109,2023-06-02 13:11:49
23.58,100,461,253,230,81.87,1685733112,2023-06-02 13:11:52
23.58,100,461,253,230,81.87,1685733115,2023-06-02 13:11:55
23.58,100,461,253,230,81.87,1685733118,2023-06-02 13:11:58
23.58,100,461,253,230,81.87,1685733121,2023-06-02 13:12:01
23.58,100,461,253,230,81.87,1685733124,2023-06-02 13:12:04
23.58,100,461,253,230,81.87,1685733127,2023-06-02 13:12:07
23.58,100,461,253,230,81.87,1685733130,2023-06-02 13:12:10
23.58,100,461,253,230,81.87,1685733133,2023-06-02 13:12:13
23.58,100,461,253,230,81.87,1685733136,2023-06-02 13:12:16
23.58,100,461,253,230,81.87,1685733139,2023-06-02 13:12:19
23.58,100,461,253,230,81.87,1685733142,2023-06-02 13:12:22
23.58,100,461,253,230,81.87,1685733145,2023-06-02 13:12:25
23.58,100,461,253,230,81.87,1685733148,2023-06-02 13:12:28
23.58,100,461,253,230,81.87,1685733151,2023-06-02 13:12:31
23.58,100,461,253,230,81.87,1685733154,2023-06-02 13:12:34
23.58,100,461,253,230,81.87,1685733157,2023-06-02 13:12:37
23.58,100,461,253,230,81.87,1685733160,2023-06-02 13:12:40
23.58,100,461,253,230,81.87,1685733163,2023-06-02 13:12:43
23.58,100,461,253,230,81.87,1685733166,2023-06-02 13:12:46
23.58,100,461,253,230,81.87,1685733169,2023-06-02 13:12:49
23.58,100,461,253,230,81.87,1685733172,2023-06-02 13:12:52
23.58,100,461,253,230,81.87,1685733175,2023-06-02 13:12:55
23.58,100,461,253,230,81.87,1685733178,2023-06-02 13:12:58
23.58,100,461,253,230,81.87,1685733181,2023-06-02 13:13:01
23.58,100,603,331,301,81.87,1685733184,2023-06-02 13:13:04
23.58,99.06,781,429,390,80.59,1685733187,2023-06-02 13:13:07
23.61,97.33,791,435,395,79.83,1685733190,2023-06-02 13:13:10
23.58,95.14,900,495,450,78.83,1685733193,2023-06-02 13:13:13
23.58,94.1,912,501,456,78.34,1685733196,2023-06-02 13:13:16
23.58,93.58,994,546,497,78.09,1685733199,2023-06-02 13:13:19
23.58,93.58,992,545,496,78.09,1685733202,2023-06-02 13:13:22
23.61,92.57,996,547,498,77.6,1685733205,2023-06-02 13:13:25
23.58,92.57,1006,553,503,77.6,1685733208,2023-06-02 13:13:28
23.58,92.57,1019,560,509,77.6,1685733211,2023-06-02 13:13:31
23.58,92.57,1033,568,516,77.6,1685733214,2023-06-02 13:13:34
23.58,92.57,1043,573,521,77.6,1685733217,2023-06-02 13:13:37
23.58,92.08,1048,576,524,77.36,1685733220,2023-06-02 13:13:40
23.58,92.57,1050,577,525,77.6,1685733223,2023-06-02 13:13:43
23.58,92.08,1052,578,526,77.36,1685733226,2023-06-02 13:13:46
23.58,92.08,1053,579,526,77.36,1685733229,2023-06-02 13:13:49
23.58,92.08,1054,579,527,77.36,1685733232,2023-06-02 13:13:52
23.61,92.57,1055,580,527,77.6,1685733235,2023-06-02 13:13:55
23.58,92.08,1056,580,528,77.36,1685733238,2023-06-02 13:13:58
23.58,92.08,1056,580,528,77.36,1685733241,2023-06-02 13:14:01
23.58,92.08,1056,580,528,77.36,1685733244,2023-06-02 13:14:04
23.61,92.08,1057,581,528,77.36,1685733247,2023-06-02 13:14:07
23.61,92.08,1057,581,528,77.36,1685733250,2023-06-02 13:14:10
23.58,92.08,1057,581,528,77.36,1685733253,2023-06-02 13:14:13
23.58,92.08,1057,581,528,77.36,1685733256,2023-06-02 13:14:16
23.58,92.08,1057,581,528,77.36,1685733259,2023-06-02 13:14:19
23.58,92.08,1058,581,529,77.36,1685733262,2023-06-02 13:14:22
23.58,92.08,1058,581,529,77.36,1685733265,2023-06-02 13:14:25
23.58,92.08,1058,581,529,77.36,1685733268,2023-06-02 13:14:28
23.58,92.08,1057,581,528,77.36,1685733272,2023-06-02 13:14:32
23.61,92.08,1057,581,528,77.36,1685733277,2023-06-02 13:14:37
23.58,92.08,1057,581,528,77.36,1685733280,2023-06-02 13:14:40
23.58,92.08,1056,580,528,77.36,1685733283,2023-06-02 13:14:43
23.61,92.08,1057,581,528,77.36,1685733286,2023-06-02 13:14:46
23.58,92.08,1057,581,528,77.36,1685733289,2023-06-02 13:14:49
23.58,92.08,1057,581,528,77.36,1685733292,2023-06-02 13:14:52
23.58,92.08,1057,581,528,77.36,1685733295,2023-06-02 13:14:55
23.61,92.08,1057,581,528,77.36,1685733298,2023-06-02 13:14:58
23.61,92.08,1058,581,529,77.36,1685733301,2023-06-02 13:15:01
23.61,92.08,1057,581,528,77.36,1685733304,2023-06-02 13:15:04
23.58,92.08,1057,581,528,77.36,1685733307,2023-06-02 13:15:07
23.58,92.08,1058,581,529,77.36,1685733310,2023-06-02 13:15:10
23.61,92.08,1057,581,528,77.36,1685733313,2023-06-02 13:15:13
23.61,92.08,1057,581,528,77.36,1685733316,2023-06-02 13:15:16
23.61,91.6,1057,581,528,77.12,1685733319,2023-06-02 13:15:19
23.61,92.08,1057,581,528,77.36,1685733322,2023-06-02 13:15:22
23.58,92.08,1057,581,528,77.36,1685733325,2023-06-02 13:15:25
23.61,92.08,1058,581,529,77.36,1685733328,2023-06-02 13:15:28
23.58,92.08,1058,581,529,77.36,1685733331,2023-06-02 13:15:31
23.61,92.08,1058,581,529,77.36,1685733334,2023-06-02 13:15:34
23.61,92.08,1057,581,528,77.36,1685733337,2023-06-02 13:15:37
23.58,92.08,1057,581,528,77.36,1685733340,2023-06-02 13:15:40
23.61,92.08,1056,580,528,77.36,1685733343,2023-06-02 13:15:43
23.58,92.08,1057,581,528,77.36,1685733346,2023-06-02 13:15:46
23.61,92.08,1057,581,528,77.36,1685733349,2023-06-02 13:15:49
23.61,89.7,1378,757,689,76.15,1685733352,2023-06-02 13:15:52
23.61,87.49,1599,879,799,74.97,1685733355,2023-06-02 13:15:55
23.58,87.07,1757,966,878,74.74,1685733360,2023-06-02 13:16:00
23.61,86.64,1864,1025,932,74.5,1685733363,2023-06-02 13:16:03
23.61,86.64,1919,1055,959,74.5,1685733366,2023-06-02 13:16:06
23.61,86.64,1922,1057,961,74.5,1685733369,2023-06-02 13:16:09
23.58,86.64,1984,1091,992,74.5,1685733372,2023-06-02 13:16:12
23.61,86.64,1992,1095,996,74.5,1685733375,2023-06-02 13:16:15
23.61,86.64,2006,1103,1003,74.5,1685733378,2023-06-02 13:16:18
23.61,86.64,2031,1117,1015,74.5,1685733381,2023-06-02 13:16:21
23.61,86.64,2091,1150,1045,74.5,1685733384,2023-06-02 13:16:24
23.61,86.64,2105,1157,1052,74.5,1685733387,2023-06-02 13:16:27
23.61,86.64,2119,1165,1059,74.5,1685733390,2023-06-02 13:16:30
23.61,86.64,2133,1173,1066,74.5,1685733393,2023-06-02 13:16:33
23.61,87.07,2157,1186,1078,74.74,1685733396,2023-06-02 13:16:36
23.58,87.07,2169,1192,1084,74.74,1685733399,2023-06-02 13:16:39
23.61,86.64,2178,1197,1089,74.5,1685733402,2023-06-02 13:16:42
23.61,87.07,2189,1203,1094,74.74,1685733405,2023-06-02 13:16:45
23.61,87.07,2195,1207,1097,74.74,1685733408,2023-06-02 13:16:48
23.61,86.64,2199,1209,1099,74.5,1685733411,2023-06-02 13:16:51
23.61,87.07,2205,1212,1102,74.74,1685733414,2023-06-02 13:16:54
23.61,87.07,2209,1214,1104,74.74,1685733417,2023-06-02 13:16:57
23.61,87.07,2209,1214,1104,74.74,1685733420,2023-06-02 13:17:00
23.61,87.49,2209,1214,1104,74.97,1685733423,2023-06-02 13:17:03
23.61,87.07,2209,1214,1104,74.74,1685733426,2023-06-02 13:17:06
23.61,87.07,2209,1214,1104,74.74,1685733429,2023-06-02 13:17:09
23.61,87.07,2209,1214,1104,74.74,1685733432,2023-06-02 13:17:12
23.61,87.07,2210,1215,1105,74.74,1685733435,2023-06-02 13:17:15
23.61,87.07,2212,1216,1106,74.74,1685733438,2023-06-02 13:17:18
23.61,87.07,2212,1216,1106,74.74,1685733441,2023-06-02 13:17:21
23.63,86.64,2212,1216,1106,74.5,1685733444,2023-06-02 13:17:24
23.63,87.07,2210,1215,1105,74.74,1685733447,2023-06-02 13:17:27
23.61,87.07,2208,1214,1104,74.74,1685733450,2023-06-02 13:17:30
23.63,87.07,2210,1215,1105,74.74,1685733453,2023-06-02 13:17:33
23.61,87.07,2212,1216,1106,74.74,1685733456,2023-06-02 13:17:36
23.63,90.16,2458,1351,1229,76.39,1685733459,2023-06-02 13:17:39
23.63,92.08,3028,1665,1514,77.36,1685733462,2023-06-02 13:17:42
23.61,92.57,3189,1753,1594,77.6,1685733465,2023-06-02 13:17:45
23.61,94.1,3363,1849,1681,78.34,1685733469,2023-06-02 13:17:49
23.61,96.23,3505,1927,1752,79.33,1685733472,2023-06-02 13:17:52
23.61,96.78,3525,1938,1762,79.58,1685733475,2023-06-02 13:17:55
23.61,97.92,3567,1961,1783,80.09,1685733478,2023-06-02 13:17:58
23.61,97.92,3710,2040,1855,80.09,1685733481,2023-06-02 13:18:01
23.61,99.06,3820,2101,1910,80.59,1685733484,2023-06-02 13:18:04
23.61,100,3834,2108,1917,81.1,1685733487,2023-06-02 13:18:07
23.58,100,3938,2165,1969,81.36,1685733490,2023-06-02 13:18:10
23.61,100,3952,2173,1976,81.62,1685733493,2023-06-02 13:18:13
23.61,100,3972,2184,1986,81.87,1685733496,2023-06-02 13:18:16
23.61,100,4012,2206,2006,81.87,1685733499,2023-06-02 13:18:19
23.61,100,4058,2231,2029,81.87,1685733502,2023-06-02 13:18:22
23.61,100,4105,2257,2052,81.87,1685733505,2023-06-02 13:18:25
23.61,100,4148,2281,2074,81.87,1685733508,2023-06-02 13:18:28
23.61,100,4175,2296,2087,81.87,1685733511,2023-06-02 13:18:31
23.61,100,4214,2317,2107,81.87,1685733514,2023-06-02 13:18:34
23.61,100,4248,2336,2124,81.87,1685733517,2023-06-02 13:18:37
23.61,100,4282,2355,2141,81.87,1685733520,2023-06-02 13:18:40
23.61,100,4316,2373,2158,81.87,1685733523,2023-06-02 13:18:43
23.61,100,4340,2387,2170,81.87,1685733526,2023-06-02 13:18:46
23.63,100,4351,2393,2175,81.87,1685733529,2023-06-02 13:18:49
23.61,100,4362,2399,2181,81.87,1685733532,2023-06-02 13:18:52
23.61,100,4374,2405,2187,81.87,1685733535,2023-06-02 13:18:55
23.61,100,4380,2409,2190,81.87,1685733538,2023-06-02 13:18:58
23.61,100,4399,2419,2199,81.87,1685733541,2023-06-02 13:19:01
23.61,100,4417,2429,2208,81.87,1685733544,2023-06-02 13:19:04
23.61,100,4435,2439,2217,81.87,1685733547,2023-06-02 13:19:07
23.61,100,4454,2449,2227,81.87,1685733550,2023-06-02 13:19:10
23.61,100,4466,2456,2233,81.87,1685733553,2023-06-02 13:19:13
23.63,100,4484,2466,2242,81.87,1685733556,2023-06-02 13:19:16
23.61,100,4490,2469,2245,81.87,1685733559,2023-06-02 13:19:19
23.63,100,4502,2476,2251,81.87,1685733562,2023-06-02 13:19:22
23.63,100,4508,2479,2254,81.87,1685733565,2023-06-02 13:19:25
23.61,100,4514,2482,2257,81.87,1685733568,2023-06-02 13:19:28
23.61,100,4521,2486,2260,81.87,1685733571,2023-06-02 13:19:31
23.61,100,4515,2483,2257,81.87,1685733574,2023-06-02 13:19:34
23.61,100,4515,2483,2257,81.87,1685733577,2023-06-02 13:19:37
23.63,100,4509,2479,2254,81.87,1685733580,2023-06-02 13:19:40
23.61,100,4509,2479,2254,81.87,1685733583,2023-06-02 13:19:43
23.61,100,4515,2483,2257,81.87,1685733586,2023-06-02 13:19:46
23.61,100,4509,2479,2254,81.87,1685733589,2023-06-02 13:19:49
23.61,100,4528,2490,2264,81.87,1685733592,2023-06-02 13:19:52
23.61,100,5298,2913,2649,81.87,1685733595,2023-06-02 13:19:55
23.63,100,5306,2918,2653,81.87,1685733599,2023-06-02 13:19:59
23.63,100,5503,3026,2751,81.87,1685733602,2023-06-02 13:20:02
23.61,100,5512,3031,2756,81.87,1685733605,2023-06-02 13:20:05
23.61,100,5531,3042,2765,81.87,1685733608,2023-06-02 13:20:08
23.61,100,5578,3067,2789,81.87,1685733611,2023-06-02 13:20:11
23.61,100,5644,3104,2822,81.87,1685733614,2023-06-02 13:20:14
23.61,100,5719,3145,2859,81.87,1685733617,2023-06-02 13:20:17
23.61,100,5796,3187,2898,81.87,1685733620,2023-06-02 13:20:20
23.61,100,5925,3258,2962,81.87,1685733623,2023-06-02 13:20:23
23.61,100,5925,3258,2962,81.87,1685733626,2023-06-02 13:20:26
23.61,100,5945,3269,2972,81.87,1685733629,2023-06-02 13:20:29
23.61,100,5977,3287,2988,81.87,1685733632,2023-06-02 13:20:32
23.61,100,6136,3374,3068,81.87,1685733635,2023-06-02 13:20:35
23.61,100,6146,3380,3073,81.87,1685733638,2023-06-02 13:20:38
23.61,100,6180,3399,3090,81.87,1685733641,2023-06-02 13:20:41
23.61,100,6202,3411,3101,81.87,1685733644,2023-06-02 13:20:44
23.61,100,6235,3429,3117,81.87,1685733647,2023-06-02 13:20:47
23.63,100,6257,3441,3128,81.87,1685733650,2023-06-02 13:20:50
23.63,100,6256,3440,3128,81.87,1685733653,2023-06-02 13:20:53
23.61,100,6267,3446,3133,81.87,1685733656,2023-06-02 13:20:56
23.63,100,6266,3446,3133,81.87,1685733659,2023-06-02 13:20:59
23.61,100,6267,3446,3133,81.87,1685733662,2023-06-02 13:21:02
23.61,100,6279,3453,3139,81.87,1685733665,2023-06-02 13:21:05
23.63,100,6290,3459,3145,81.87,1685733668,2023-06-02 13:21:08
23.61,100,6302,3466,3151,81.87,1685733671,2023-06-02 13:21:11
23.63,100,6312,3471,3156,81.87,1685733674,2023-06-02 13:21:14
23.61,100,6312,3471,3156,81.87,1685733677,2023-06-02 13:21:17
23.63,100,6312,3471,3156,81.87,1685733680,2023-06-02 13:21:20
23.63,100,6323,3477,3161,81.87,1685733683,2023-06-02 13:21:23
23.63,100,6323,3477,3161,81.87,1685733686,2023-06-02 13:21:26
23.63,100,6334,3483,3167,81.87,1685733689,2023-06-02 13:21:29
23.61,100,6346,3490,3173,81.87,1685733692,2023-06-02 13:21:32
23.63,100,6335,3484,3167,81.87,1685733695,2023-06-02 13:21:35
23.63,100,6335,3484,3167,81.87,1685733698,2023-06-02 13:21:38
23.63,100,6323,3477,3161,81.87,1685733701,2023-06-02 13:21:41
23.63,100,6311,3471,3155,81.87,1685733704,2023-06-02 13:21:44
23.63,100,6311,3471,3155,81.87,1685733707,2023-06-02 13:21:47
23.63,100,6311,3471,3155,81.87,1685733710,2023-06-02 13:21:50
23.63,100,6311,3471,3155,81.87,1685733713,2023-06-02 13:21:53
23.63,100,6311,3471,3155,81.87,1685733716,2023-06-02 13:21:56
23.63,100,6311,3471,3155,81.87,1685733719,2023-06-02 13:21:59
23.61,100,6311,3471,3155,81.87,1685733722,2023-06-02 13:22:02
23.63,100,6311,3471,3155,81.87,1685733725,2023-06-02 13:22:05
23.66,100,6311,3471,3155,81.87,1685733728,2023-06-02 13:22:08
23.63,100,6311,3471,3155,81.87,1685733731,2023-06-02 13:22:11
23.63,100,6310,3470,3155,81.87,1685733734,2023-06-02 13:22:14
23.63,100,6310,3470,3155,81.87,1685733737,2023-06-02 13:22:17
23.66,100,6321,3476,3160,81.87,1685733740,2023-06-02 13:22:20
23.63,100,6333,3483,3166,81.87,1685733743,2023-06-02 13:22:23
23.63,100,6333,3483,3166,81.87,1685733746,2023-06-02 13:22:26
23.63,100,6333,3483,3166,81.87,1685733749,2023-06-02 13:22:29
23.63,100,6322,3477,3161,81.87,1685733752,2023-06-02 13:22:32
23.66,100,6310,3470,3155,81.87,1685733755,2023-06-02 13:22:35
23.63,100,6310,3470,3155,81.87,1685733758,2023-06-02 13:22:38
23.63,100,6310,3470,3155,81.87,1685733761,2023-06-02 13:22:41
23.63,100,6322,3477,3161,81.87,1685733764,2023-06-02 13:22:44
23.66,100,6333,3483,3166,81.87,1685733767,2023-06-02 13:22:47
23.66,100,6332,3482,3166,81.87,1685733771,2023-06-02 13:22:51
23.66,100,6343,3488,3171,81.87,1685733774,2023-06-02 13:22:54
23.66,100,6331,3482,3165,81.87,1685733777,2023-06-02 13:22:57
23.66,100,6319,3475,3159,81.87,1685733780,2023-06-02 13:23:00
23.66,100,6331,3482,3165,81.87,1685733783,2023-06-02 13:23:03
23.66,100,6319,3475,3159,81.87,1685733786,2023-06-02 13:23:06
23.66,100,6319,3475,3159,81.87,1685733789,2023-06-02 13:23:09
23.66,100,6342,3488,3171,81.87,1685733792,2023-06-02 13:23:12
23.66,100,6331,3482,3165,81.87,1685733795,2023-06-02 13:23:15
23.66,100,6342,3488,3171,81.87,1685733798,2023-06-02 13:23:18
23.66,100,8016,4408,4008,81.87,1685733801,2023-06-02 13:23:21
23.63,100,8035,4419,4017,81.87,1685733804,2023-06-02 13:23:24
23.63,100,8072,4439,4036,81.87,1685733807,2023-06-02 13:23:27
23.63,100,8146,4480,4073,81.87,1685733810,2023-06-02 13:23:30
23.61,100,8632,4747,4316,81.87,1685733813,2023-06-02 13:23:33
23.63,100,8651,4758,4325,81.87,1685733816,2023-06-02 13:23:36
23.61,100,8672,4769,4336,81.87,1685733819,2023-06-02 13:23:39
23.61,100,8735,4804,4367,81.87,1685733822,2023-06-02 13:23:42
23.61,100,8819,4850,4409,81.87,1685733825,2023-06-02 13:23:45
23.63,100,9328,5130,4664,81.87,1685733828,2023-06-02 13:23:48
23.61,100,9353,5144,4676,81.87,1685733831,2023-06-02 13:23:51
23.61,100,9378,5157,4689,81.87,1685733834,2023-06-02 13:23:54
23.61,100,9379,5158,4689,81.87,1685733837,2023-06-02 13:23:57
23.61,100,9404,5172,4702,81.87,1685733840,2023-06-02 13:24:00
23.61,100,9404,5172,4702,81.87,1685733843,2023-06-02 13:24:03
23.61,100,9428,5185,4714,81.87,1685733846,2023-06-02 13:24:06
23.61,100,9500,5225,4750,81.87,1685733849,2023-06-02 13:24:09
23.63,100,9548,5251,4774,81.87,1685733852,2023-06-02 13:24:12
23.61,100,9648,5306,4824,81.87,1685733855,2023-06-02 13:24:15
23.61,100,9749,5361,4874,81.87,1685733858,2023-06-02 13:24:18
23.61,100,9826,5404,4913,81.87,1685733861,2023-06-02 13:24:21
23.61,100,9931,5462,4965,81.87,1685733864,2023-06-02 13:24:24
23.61,100,10011,5506,5005,81.87,1685733867,2023-06-02 13:24:27
23.61,100,10038,5520,5019,81.87,1685733870,2023-06-02 13:24:30
23.61,100,10092,5550,5046,81.87,1685733873,2023-06-02 13:24:33
23.61,100,10119,5565,5059,81.87,1685733876,2023-06-02 13:24:36
23.61,100,10119,5565,5059,81.87,1685733879,2023-06-02 13:24:39
23.61,100,10174,5595,5087,81.87,1685733882,2023-06-02 13:24:42
23.61,100,10202,5611,5101,81.87,1685733885,2023-06-02 13:24:45
23.63,100,10229,5625,5114,81.87,1685733888,2023-06-02 13:24:48
23.61,100,10256,5640,5128,81.87,1685733891,2023-06-02 13:24:51
23.61,100,10256,5640,5128,81.87,1685733894,2023-06-02 13:24:54
23.61,100,10256,5640,5128,81.87,1685733897,2023-06-02 13:24:57
23.61,100,10286,5657,5143,81.87,1685733900,2023-06-02 13:25:00
23.63,100,10313,5672,5156,81.87,1685733903,2023-06-02 13:25:03
23.61,100,10313,5672,5156,81.87,1685733906,2023-06-02 13:25:06
23.61,100,10313,5672,5156,81.87,1685733909,2023-06-02 13:25:09
23.61,100,10313,5672,5156,81.87,1685733912,2023-06-02 13:25:12
23.61,100,10314,5672,5157,81.87,1685733915,2023-06-02 13:25:15
23.63,100,10341,5687,5170,81.87,1685733918,2023-06-02 13:25:18
23.63,100,10369,5702,5184,81.87,1685733921,2023-06-02 13:25:21
23.63,100,10368,5702,5184,81.87,1685733924,2023-06-02 13:25:24
23.63,100,10367,5701,5183,81.87,1685733927,2023-06-02 13:25:27
23.61,100,10368,5702,5184,81.87,1685733930,2023-06-02 13:25:30
23.63,100,10368,5702,5184,81.87,1685733933,2023-06-02 13:25:33
23.61,100,10369,5702,5184,81.87,1685733936,2023-06-02 13:25:36
23.63,100,10398,5718,5199,81.87,1685733939,2023-06-02 13:25:39
23.61,100,10456,5750,5228,81.87,1685733942,2023-06-02 13:25:42
23.61,100,10486,5767,5243,81.87,1685733945,2023-06-02 13:25:45
23.63,100,10514,5782,5257,81.87,1685733948,2023-06-02 13:25:48
23.63,100,10514,5782,5257,81.87,1685733951,2023-06-02 13:25:51
23.63,100,10513,5782,5256,81.87,1685733985,2023-06-02 13:26:25
23.63,100,10512,5781,5256,81.87,1685733988,2023-06-02 13:26:28
23.63,100,10542,5798,5271,81.87,1685733991,2023-06-02 13:26:31
23.63,100,10542,5798,5271,81.87,1685733994,2023-06-02 13:26:34
23.63,100,10542,5798,5271,81.87,1685733997,2023-06-02 13:26:37
23.63,100,10571,5814,5285,81.87,1685734000,2023-06-02 13:26:40
23.63,100,10571,5814,5285,81.87,1685734003,2023-06-02 13:26:43
23.63,100,10571,5814,5285,81.87,1685734007,2023-06-02 13:26:47
23.63,100,10542,5798,5271,81.87,1685734010,2023-06-02 13:26:50
23.66,100,11225,6173,5612,81.87,1685734013,2023-06-02 13:26:53
23.63,100,11940,6567,5970,81.87,1685734016,2023-06-02 13:26:56
23.61,100,12017,6609,6008,81.87,1685734019,2023-06-02 13:26:59
23.61,100,12411,6826,6205,81.87,1685734022,2023-06-02 13:27:02
23.61,100,12451,6848,6225,81.87,1685734025,2023-06-02 13:27:05
23.61,100,12492,6870,6246,81.87,1685734028,2023-06-02 13:27:08
23.61,100,12617,6939,6308,81.87,1685734031,2023-06-02 13:27:11
23.61,100,13269,7297,6634,81.87,1685734034,2023-06-02 13:27:14
23.61,100,13269,7297,6634,81.87,1685734037,2023-06-02 13:27:17
23.61,100,13269,7297,6634,81.87,1685734040,2023-06-02 13:27:20
23.61,100,13315,7323,6657,81.87,1685734043,2023-06-02 13:27:23
23.61,100,13362,7349,6681,81.87,1685734046,2023-06-02 13:27:26
23.58,100,13410,7375,6705,81.87,1685734049,2023-06-02 13:27:29
23.61,100,13504,7427,6752,81.87,1685734052,2023-06-02 13:27:32
23.61,100,13552,7453,6776,81.87,1685734055,2023-06-02 13:27:35
23.58,100,13601,7480,6800,81.87,1685734058,2023-06-02 13:27:38
23.61,100,13647,7505,6823,81.87,1685734061,2023-06-02 13:27:41
23.61,100,13647,7505,6823,81.87,1685734064,2023-06-02 13:27:44
23.58,100,13649,7506,6824,81.87,1685734068,2023-06-02 13:27:48
23.61,100,13695,7532,6847,81.87,1685734071,2023-06-02 13:27:51
23.61,100,13744,7559,6872,81.87,1685734074,2023-06-02 13:27:54
23.58,100,13795,7587,6897,81.87,1685734077,2023-06-02 13:27:57
23.58,100,13895,7642,6947,81.87,1685734080,2023-06-02 13:28:00
23.58,100,13897,7643,6948,81.87,1685734083,2023-06-02 13:28:03
23.58,100,13950,7672,6975,81.87,1685734086,2023-06-02 13:28:06
