_id,x,y,site_name,z,local_datetime,timestamp
648a313feb9c75b2402dc333,663651.491,5883769.587,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc32b,663651.491,5883577.965,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc32c,663651.491,5883601.918,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc32d,663651.491,5883625.87,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc32e,663651.491,5883649.823,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc326,663651.491,5883458.201,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc327,663651.491,5883482.154,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc328,663651.491,5883506.107,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc329,663651.491,5883530.06,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc32a,663651.491,5883554.012,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc321,663637.9989,5884320.499,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc322,663651.491,5883362.391,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc323,663651.491,5883386.343,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc324,663651.491,5883410.296,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc325,663651.491,5883434.249,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc31c,663637.9989,5884200.736,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc31d,663637.9989,5884224.688,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc31e,663637.9989,5884248.641,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc31f,663637.9989,5884272.594,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc320,663637.9989,5884296.546,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc317,663637.9989,5884080.972,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc318,663637.9989,5884104.925,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc319,663637.9989,5884128.877,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc31a,663637.9989,5884152.83,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc31b,663637.9989,5884176.783,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc313,663637.9989,5883985.161,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc314,663637.9989,5884009.114,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc315,663637.9989,5884033.067,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc316,663637.9989,5884057.019,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc30e,663637.9989,5883865.398,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc30f,663637.9989,5883889.35,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc310,663637.9989,5883913.303,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc311,663637.9989,5883937.256,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc312,663637.9989,5883961.208,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc309,663637.9989,5883745.634,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc30a,663637.9989,5883769.587,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc30b,663637.9989,5883793.539,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc30c,663637.9989,5883817.492,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc30d,663637.9989,5883841.445,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc304,663637.9989,5883625.87,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc305,663637.9989,5883649.823,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc306,663637.9989,5883673.776,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc307,663637.9989,5883697.729,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc308,663637.9989,5883721.681,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2ff,663637.9989,5883506.107,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc300,663637.9989,5883530.06,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc301,663637.9989,5883554.012,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc302,663637.9989,5883577.965,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc303,663637.9989,5883601.918,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2fa,663637.9989,5883386.343,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2fb,663637.9989,5883410.296,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2fc,663637.9989,5883434.249,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2fd,663637.9989,5883458.201,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2fe,663637.9989,5883482.154,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2f5,663624.5067,5884248.641,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2f6,663624.5067,5884272.594,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2f7,663624.5067,5884296.546,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2f8,663624.5067,5884320.499,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2f9,663637.9989,5883362.391,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2f1,663624.5067,5884152.83,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2f2,663624.5067,5884176.783,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2f3,663624.5067,5884200.736,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2f4,663624.5067,5884224.688,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2ec,663624.5067,5884033.067,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2ed,663624.5067,5884057.019,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2ee,663624.5067,5884080.972,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2ef,663624.5067,5884104.925,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2f0,663624.5067,5884128.877,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2e8,663624.5067,5883937.256,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2e9,663624.5067,5883961.208,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2ea,663624.5067,5883985.161,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2eb,663624.5067,5884009.114,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2e3,663624.5067,5883817.492,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2e4,663624.5067,5883841.445,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2e5,663624.5067,5883865.398,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2e6,663624.5067,5883889.35,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2e7,663624.5067,5883913.303,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2de,663624.5067,5883697.729,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2df,663624.5067,5883721.681,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2e0,663624.5067,5883745.634,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2e1,663624.5067,5883769.587,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2e2,663624.5067,5883793.539,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2d9,663624.5067,5883577.965,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2da,663624.5067,5883601.918,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2db,663624.5067,5883625.87,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2dc,663624.5067,5883649.823,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2dd,663624.5067,5883673.776,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2d6,663624.5067,5883506.107,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2d7,663624.5067,5883530.06,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2d8,663624.5067,5883554.012,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2d5,663624.5067,5883482.154,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2d0,663624.5067,5883362.391,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2d1,663624.5067,5883386.343,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2d2,663624.5067,5883410.296,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2d3,663624.5067,5883434.249,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2d4,663624.5067,5883458.201,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2cc,663611.0146,5884248.641,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2cd,663611.0146,5884272.594,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2ce,663611.0146,5884296.546,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2cf,663611.0146,5884320.499,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2c7,663611.0146,5884128.877,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2c8,663611.0146,5884152.83,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2c9,663611.0146,5884176.783,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2ca,663611.0146,5884200.736,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2cb,663611.0146,5884224.688,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2c3,663611.0146,5884033.067,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2c4,663611.0146,5884057.019,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2c5,663611.0146,5884080.972,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2c6,663611.0146,5884104.925,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2be,663611.0146,5883913.303,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2bf,663611.0146,5883937.256,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2c0,663611.0146,5883961.208,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2c1,663611.0146,5883985.161,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2c2,663611.0146,5884009.114,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2b9,663611.0146,5883793.539,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2ba,663611.0146,5883817.492,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2bb,663611.0146,5883841.445,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2bc,663611.0146,5883865.398,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2bd,663611.0146,5883889.35,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2b5,663611.0146,5883697.729,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2b6,663611.0146,5883721.681,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2b7,663611.0146,5883745.634,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2b8,663611.0146,5883769.587,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2b0,663611.0146,5883577.965,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2b1,663611.0146,5883601.918,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2b2,663611.0146,5883625.87,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2b3,663611.0146,5883649.823,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2b4,663611.0146,5883673.776,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2ac,663611.0146,5883482.154,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2ad,663611.0146,5883506.107,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2ae,663611.0146,5883530.06,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2af,663611.0146,5883554.012,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2a7,663611.0146,5883362.391,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2a8,663611.0146,5883386.343,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2a9,663611.0146,5883410.296,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2aa,663611.0146,5883434.249,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2ab,663611.0146,5883458.201,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2a2,663597.5224,5884224.688,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2a3,663597.5224,5884248.641,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2a4,663597.5224,5884272.594,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2a5,663597.5224,5884296.546,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2a6,663597.5224,5884320.499,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc29e,663597.5224,5884128.877,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc29f,663597.5224,5884152.83,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2a0,663597.5224,5884176.783,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc2a1,663597.5224,5884200.736,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc299,663597.5224,5884009.114,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc29a,663597.5224,5884033.067,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc29b,663597.5224,5884057.019,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc29c,663597.5224,5884080.972,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc29d,663597.5224,5884104.925,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc294,663597.5224,5883889.35,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc295,663597.5224,5883913.303,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc296,663597.5224,5883937.256,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc297,663597.5224,5883961.208,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc298,663597.5224,5883985.161,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc290,663597.5224,5883793.539,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc291,663597.5224,5883817.492,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc292,663597.5224,5883841.445,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc293,663597.5224,5883865.398,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc28b,663597.5224,5883673.776,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc28c,663597.5224,5883697.729,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc28d,663597.5224,5883721.681,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc28e,663597.5224,5883745.634,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc28f,663597.5224,5883769.587,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc287,663597.5224,5883577.965,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc288,663597.5224,5883601.918,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc289,663597.5224,5883625.87,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc28a,663597.5224,5883649.823,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc282,663597.5224,5883458.201,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc283,663597.5224,5883482.154,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc284,663597.5224,5883506.107,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc285,663597.5224,5883530.06,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc286,663597.5224,5883554.012,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc27d,663584.0303,5884320.499,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc27e,663597.5224,5883362.391,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc27f,663597.5224,5883386.343,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc280,663597.5224,5883410.296,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc281,663597.5224,5883434.249,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc279,663584.0303,5884224.688,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc27a,663584.0303,5884248.641,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc27b,663584.0303,5884272.594,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc27c,663584.0303,5884296.546,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc274,663584.0303,5884104.925,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc275,663584.0303,5884128.877,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc276,663584.0303,5884152.83,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc277,663584.0303,5884176.783,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc278,663584.0303,5884200.736,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc26f,663584.0303,5883985.161,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc270,663584.0303,5884009.114,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc271,663584.0303,5884033.067,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc272,663584.0303,5884057.019,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc273,663584.0303,5884080.972,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc26b,663584.0303,5883889.35,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc26c,663584.0303,5883913.303,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc26d,663584.0303,5883937.256,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc26e,663584.0303,5883961.208,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc266,663584.0303,5883769.587,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc267,663584.0303,5883793.539,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc268,663584.0303,5883817.492,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc269,663584.0303,5883841.445,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc26a,663584.0303,5883865.398,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc261,663584.0303,5883649.823,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc262,663584.0303,5883673.776,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc263,663584.0303,5883697.729,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc264,663584.0303,5883721.681,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc265,663584.0303,5883745.634,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc25d,663584.0303,5883554.012,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc25e,663584.0303,5883577.965,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc25f,663584.0303,5883601.918,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc260,663584.0303,5883625.87,Meota,542,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc258,663584.0303,5883434.249,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc259,663584.0303,5883458.201,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc25a,663584.0303,5883482.154,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc25b,663584.0303,5883506.107,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc25c,663584.0303,5883530.06,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc253,663570.5381,5884296.546,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc254,663570.5381,5884320.499,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc255,663584.0303,5883362.391,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc256,663584.0303,5883386.343,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc257,663584.0303,5883410.296,Meota,541,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc24e,663570.5381,5884176.783,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc24f,663570.5381,5884200.736,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc250,663570.5381,5884224.688,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc251,663570.5381,5884248.641,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc252,663570.5381,5884272.594,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc24a,663570.5381,5884080.972,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc24b,663570.5381,5884104.925,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc24c,663570.5381,5884128.877,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc24d,663570.5381,5884152.83,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc245,663570.5381,5883961.208,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc246,663570.5381,5883985.161,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
648a313feb9c75b2402dc247,663570.5381,5884009.114,Meota,543,"6/14/2023, 3:29:34 PM",1.68678E+12
