_id,batteryVoltage,devEUI,device,humidity,irSignal1,irSignal2,irSignal3,irSignal4,irtemperature,local_datetime,packetVersion,pressure,rssi,sensor,site,snr,soilConductivity,soilDielectric,soilDissolved,soilMoisture,soilSalinity,soilTemperature,status,temperature,timeSeconds,timestamp
636ebd20587d3a91018110b1,7.013,0080E11505090703,f35886c6-ce9f-49a1-89b7-3c8366f4e7b9,59.69,0,0,0,0,0,"11/11/2022, 3:22:39 PM",DYNAMIC_DATA,689.3,-120,5,Test,0,0,0,0,0,0,0,SOIL_SENSOR_FAULT/IR_SENSOR_FAULT,22.89,106422,1668201759000
636ebe96587d3a91018110f3,7.007,0080E115004F422E,b4a5b22d-e34c-4550-bf7b-2f8730c1801d,71.95,337093,337730,335178,334781,22.7,"11/11/2022, 3:28:53 PM",DYNAMIC_DATA,615.1,-45,1,Test,7,0,0,0,0,0,0,SOIL_SENSOR_FAULT,21.71,347946,1668202133000
636ec316587d3a91018111b0,6.731,0080E115004F5ADE,dc657f4f-429f-42ea-b9ef-218db29a4111,69.74,0,0,0,0,18.79,"11/11/2022, 3:48:05 PM",DYNAMIC_DATA,625,-110,2,Test,8.5,0,0,0,0,0,0,SOIL_SENSOR_FAULT,20.96,347941,1668203285000
636ec4a3587d3a91018111d9,7.19,0080E11505090703,f35886c6-ce9f-49a1-89b7-3c8366f4e7b9,59.69,0,0,0,0,0,"11/11/2022, 3:54:43 PM",DYNAMIC_DATA,689.3,-121,5,Test,-0.5,0,0,0,0,0,0,SOIL_SENSOR_FAULT/IR_SENSOR_FAULT,22.89,108345,1668203683000
636ec615587d3a9101811215,6.943,0080E115004F422E,b4a5b22d-e34c-4550-bf7b-2f8730c1801d,71.95,340824,338233,335442,334955,22.3,"11/11/2022, 4:00:52 PM",DYNAMIC_DATA,615.1,-45,1,Test,9.800000190734863,0,0,0,0,0,0,SOIL_SENSOR_FAULT,21.71,349865,1668204052000
636eca95587d3a91018112d9,6.742,0080E115004F5ADE,dc657f4f-429f-42ea-b9ef-218db29a4111,69.74,0,0,0,0,19,"11/11/2022, 4:20:04 PM",DYNAMIC_DATA,625,-109,2,Test,8.199999809265137,0,0,0,0,0,0,SOIL_SENSOR_FAULT,20.96,349860,1668205204000
636ecc27587d3a9101811315,7.233,0080E11505090703,f35886c6-ce9f-49a1-89b7-3c8366f4e7b9,59.69,0,0,0,0,0,"11/11/2022, 4:26:46 PM",DYNAMIC_DATA,689.3,-119,5,Test,-0.800000011920929,0,0,0,0,0,0,SOIL_SENSOR_FAULT/IR_SENSOR_FAULT,22.89,110269,1668205606000
636ecd94587d3a9101811343,7.013,0080E115004F422E,b4a5b22d-e34c-4550-bf7b-2f8730c1801d,71.95,337316,338354,335592,335251,22.8,"11/11/2022, 4:32:51 PM",DYNAMIC_DATA,615.1,-47,1,Test,10.199999809265137,0,0,0,0,0,0,SOIL_SENSOR_FAULT,21.71,351784,1668205971000
636ed213587d3a910181140b,6.731,0080E115004F5ADE,dc657f4f-429f-42ea-b9ef-218db29a4111,69.74,0,0,0,0,18.7,"11/11/2022, 4:52:02 PM",DYNAMIC_DATA,625,-108,2,Test,8,0,0,0,0,0,0,SOIL_SENSOR_FAULT,20.96,351779,1668207122000
636ed3ae587d3a9101811452,7.16,0080E11505090703,f35886c6-ce9f-49a1-89b7-3c8366f4e7b9,59.69,0,0,0,0,0,"11/11/2022, 4:58:53 PM",DYNAMIC_DATA,689.3,-120,5,Test,-0.800000011920929,0,0,0,0,0,0,SOIL_SENSOR_FAULT/IR_SENSOR_FAULT,22.89,112192,1668207533000
636ed513587d3a9101811485,6.943,0080E115004F422E,b4a5b22d-e34c-4550-bf7b-2f8730c1801d,71.95,340621,338259,335550,334490,22.7,"11/11/2022, 5:04:50 PM",DYNAMIC_DATA,615.1,-48,1,Test,9.800000190734863,0,0,0,0,0,0,SOIL_SENSOR_FAULT,21.71,353703,1668207890000
